K,N,h,l2phi,relL2phi,l1phi,relL1phi,l2u,relL2u,l1u,relL1u
4,6,0.5,0.0029527485714470024,6.960865248241261e-05,0.019512465528419665,5.893680834001172e-06,50.265468362948326,0.1290322218837501,323.09442722200595,0.00632935498401128
4,7,0.5,5.4153485728705726e-05,1.2766245000513161e-06,0.00032759898813181863,9.895027744077463e-08,50.265482618512664,0.12903225847800062,323.0971195826976,0.006329988661509376
4,8,0.5,3.3262957029207626e-05,7.841472310826907e-07,0.0002190228218741508,6.615517683341592e-08,50.26548247293065,0.12903225810428934,323.0970512727078,0.006329990081784771
4,9,0.5,3.8914124961721124e-07,9.173689312091306e-09,2.4702820980465245e-06,7.461411903394742e-10,50.26548248038421,0.12903225812342276,323.0970480215076,0.006329993051477707
4,10,0.5,2.8432138573159643e-07,6.702646044464916e-09,1.8432486210375075e-06,5.567476367497109e-10,50.26548246199805,0.12903225807622518,323.097047701507,0.006329993110826847
4,11,0.5,1.3339651583168005e-07,3.144714657618701e-09,8.338981484142456e-07,2.5187639807280437e-10,50.265482493503,0.1290322581570989,323.0970480154445,0.00632999315271913
4,12,0.5,1.1986040124887508e-07,2.8256117359991855e-09,7.69810654231583e-07,2.3251896548114194e-10,50.2654824903343,0.1290322581489648,323.0970478216993,0.00632999316060574
4,13,0.5,1.205483343533607e-07,2.8418292009280806e-09,7.792655311013707e-07,2.353747822672958e-10,50.26548249031743,0.1290322581489215,323.0970478198572,0.006329993160896801
4,14,0.5,1.2054833434158305e-07,2.841829200650432e-09,7.792650607209417e-07,2.353746401903186e-10,50.265482490317424,0.1290322581489215,323.09704781985613,0.006329993160897597
4,15,0.5,1.2054833433801328e-07,2.841829200566278e-09,7.792646280754521e-07,2.353745095110651e-10,50.265482490317424,0.12903225814892147,323.09704781985516,0.006329993160898328
4,16,0.5,1.205575972862263e-07,2.8420475670568615e-09,7.793495563233234e-07,2.3540016182988737e-10,50.26548249031639,0.12903225814891883,323.097047819749,0.006329993160926009
4,17,0.5,1.2054833433801313e-07,2.8418292005662743e-09,7.792646279787981e-07,2.3537450948187104e-10,50.26548249031743,0.1290322581489215,323.09704781985516,0.006329993160898329
4,18,0.5,1.2054833433801527e-07,2.8418292005663247e-09,7.792646345232192e-07,2.353745114585935e-10,50.26548249031743,0.12903225814892152,323.09704781985516,0.006329993160898317
4,19,0.5,1.2054833433801265e-07,2.8418292005662627e-09,7.792646246623719e-07,2.353745084801546e-10,50.26548249031743,0.1290322581489215,323.09704781985516,0.0063299931608983345
4,20,0.5,1.2054833433801307e-07,2.841829200566273e-09,7.792646277115672e-07,2.3537450940115475e-10,50.26548249031743,0.1290322581489215,323.09704781985516,0.00632999316089833
3,2,0.6666666666666666,2.1925599659843984,0.04715182707675399,9.786514345386847,0.0028755299485912038,33.45146173951146,0.11145320733174428,158.1394542316238,0.005120743654255776
3,3,0.6666666666666666,0.8500939658385903,0.018281590605535324,3.8502559487901333,0.0011313043541091162,37.217763742734995,0.1150579701731778,182.30667818749416,0.005408836563448
3,4,0.6666666666666666,0.22613342798951935,0.004863084457554713,1.0294160427868202,0.0003024689441127812,37.66523955724583,0.1283400111201999,180.6164828636217,0.005723168608467137
3,5,0.6666666666666666,0.048077786780937104,0.0010339308952537565,0.21345336442855803,6.271809557313929e-05,37.6975998169523,0.129027082872432,181.8213383293622,0.005768557942215491
3,6,0.6666666666666666,0.008504915133602577,0.00018290140014576474,0.038803643659485895,1.1401509824579144e-05,37.699065187887584,0.12903209837840643,181.63417018620748,0.0057525752160167394
3,7,0.6666666666666666,0.0012876308960466875,2.76909869244193e-05,0.0057371647063441875,1.6857267409892149e-06,37.6991107926265,0.12901776577849805,181.62289820536566,0.005751724268266587
3,8,0.6666666666666666,0.00017030782836310377,3.662533931740916e-06,0.0007798454256807249,2.2913866956868375e-07,37.69911181235956,0.12903170238999875,181.6219084024836,0.005752064971815102
3,9,0.6666666666666666,1.9997553917824313e-05,4.3005492160756977e-07,8.949426202799214e-05,2.6295718946129796e-08,37.69911184701576,0.1290322580779955,181.62129816087608,0.0057520793462428185
3,10,0.6666666666666666,2.104406909463823e-06,4.5256062426376776e-08,9.498309142645334e-06,2.790847837823781e-09,37.69911184193483,0.12903225806060503,181.62133541540146,0.0057520746966618404
3,11,0.6666666666666666,1.928770368386296e-07,4.14789325226441e-09,8.367946841926061e-07,2.458718283442768e-10,37.69911183062769,0.12903225614414884,181.62133239486207,0.005752074444866092
3,12,0.6666666666666666,6.660002802764194e-08,1.4322586627437707e-09,3.1828449905825874e-07,9.35201826629718e-11,37.699111835937764,0.12903225799256143,181.62133278667076,0.005752074495471329
3,13,0.6666666666666666,6.695825566895072e-08,1.4399624829626724e-09,3.1905977250651577e-07,9.374797796783041e-11,37.69911183905356,0.12903225805074334,181.62133283370272,0.00575207449720972
3,14,0.6666666666666666,6.705525223286892e-08,1.4420484305672375e-09,3.2026677388514174e-07,9.410262605700079e-11,37.69911184023545,0.1290322580547886,181.6213328352894,0.005752074497252066
3,15,0.6666666666666666,6.703505328314866e-08,1.441614044553118e-09,3.1971986970429054e-07,9.394193152414204e-11,37.699111840236085,0.12903225805479077,181.62133283549952,0.005752074497255925
3,16,0.6666666666666666,6.703505328058257e-08,1.4416140444979333e-09,3.197197692120423e-07,9.394190199693152e-11,37.699111840236085,0.1290322580547908,181.62133283549952,0.005752074497255945
3,17,0.6666666666666666,6.703505328050393e-08,1.4416140444962421e-09,3.197197487837498e-07,9.394189599457307e-11,37.699111840236085,0.12903225805479077,181.62133283549952,0.005752074497255949
3,18,0.6666666666666666,6.703505328050417e-08,1.4416140444962473e-09,3.1971974954127575e-07,9.394189621715371e-11,37.699111840236085,0.12903225805479077,181.62133283549952,0.005752074497255949
3,19,0.6666666666666666,6.703505328050383e-08,1.4416140444962398e-09,3.197197486092656e-07,9.394189594330513e-11,37.699111840236085,0.12903225805479082,181.62133283549952,0.005752074497255949
3,20,0.6666666666666666,6.703505328050389e-08,1.4416140444962413e-09,3.1971974881997114e-07,9.394189600521584e-11,37.699111840236085,0.12903225805479077,181.62133283549952,0.005752074497255949
2,2,1.0,2.8277024354728932,0.11898500329179537,7.4147194198605755,0.007498312560811029,23.633731549762864,0.08409883692573084,72.92334473437244,0.004300336798563545
2,3,1.0,1.6537551587165253,0.06958725944259478,5.250557660029393,0.005309752159738671,19.597683262757126,0.1060423790578785,63.890589210472456,0.005116027231728432
2,4,1.0,0.4787570636348254,0.020145298910503436,1.3367235960064563,0.001351793744672293,25.98297226993826,0.1246970646680374,82.69217138493387,0.0057375729441149145
2,5,1.0,0.2664335824501517,0.011211080871589124,0.8232647451405584,0.000832546186822052,24.93430728344503,0.1306092186182684,78.79215299137076,0.005780777431365418
2,6,1.0,0.0274422724348789,0.001154725064079223,0.0793780999290013,8.027300428343592e-05,25.144076399003303,0.13274424540487795,80.61219194286228,0.005914740388151663
2,7,1.0,0.017227178885775154,0.0007248909611981533,0.055222837761996824,5.584541701271774e-05,25.13174423770436,0.132716644570884,80.49032078494344,0.005914140341987352
2,8,1.0,0.000982824375744002,4.135561087197636e-05,0.0027762962449621904,2.8075960568881425e-06,25.132773444595788,0.13269524872032726,80.54801404962306,0.005915427651207067
2,9,1.0,0.0006265589557146235,2.6364556069613712e-05,0.0019989790687211456,2.0215154493427816e-06,25.13273971677158,0.13269601896247232,80.54556893484524,0.005915425206458833
2,10,1.0,2.2629299821962e-05,9.522032021579677e-07,6.0737793585449983e-05,6.142254814630477e-08,25.13274126981222,0.13269663399219098,80.54670349589844,0.005915486574168944
2,11,1.0,1.460660559969359e-05,6.146216071249548e-07,4.647067682691062e-05,4.699458469423326e-08,25.132741215534846,0.13269662272349764,80.54667586891813,0.00591548664474629
2,12,1.0,3.7512591904603536e-07,1.5784673151107505e-08,1.0755320788155138e-06,1.0876575686108985e-09,25.132741236874622,0.13269661386324985,80.54670372253739,0.005915487510428388
2,13,1.0,2.2431399475498462e-07,9.438758855775462e-09,6.73803233637204e-07,6.813996544176636e-10,25.13274124055404,0.13269661390270107,80.54670319432613,0.005915487517890155
2,14,1.0,5.785205943998489e-08,2.4343181929440077e-09,1.7590062170760636e-07,1.778837156901367e-10,25.132741236934773,0.13269661405792893,80.54670364838833,0.005915487546304291
2,15,1.0,5.489512575055887e-08,2.3098953539789396e-09,1.6512709651600045e-07,1.6698873036512873e-10,25.132741233648424,0.13269661409642353,80.54670361804662,0.005915487546763473
2,16,1.0,5.71479354511481e-08,2.4046898296202813e-09,1.7401075828097068e-07,1.7597254604665663e-10,25.132741238257182,0.13269661407495753,80.54670366391254,0.005915487547657433
2,17,1.0,5.713979034293589e-08,2.4043470970486764e-09,1.7394104046937068e-07,1.7590204224026413e-10,25.13274123825718,0.13269661407495753,80.54670366391252,0.005915487547659237
2,18,1.0,5.713978989822824e-08,2.40434707833612e-09,1.7393939099077406e-07,1.7590037416553609e-10,25.132741238257278,0.1326966140749536,80.5467036639125,0.005915487547660887
2,19,1.0,5.7139789898140245e-08,2.4043470783324176e-09,1.739393772188661e-07,1.759003602383644e-10,25.132741238257278,0.1326966140749536,80.5467036639125,0.005915487547660901
2,20,1.0,5.713978989811383e-08,2.4043470783313063e-09,1.7393936427918603e-07,1.7590034715280307e-10,25.132741238257278,0.1326966140749536,80.5467036639125,0.005915487547660914
1,2,2.0,1.0000000004637364,0.07790494816650147,1.5688484175445159,0.005698647559872228,8.885765872645724,0.09383067566215846,14.288847711127373,0.006453436452865958
1,3,2.0,1.3363463728713225,0.10410799486275396,2.213144857074952,0.008038974574199794,10.588622902376068,0.10193756292790988,18.041009065314693,0.004797748626771544
1,4,2.0,1.343041663483871,0.10462959113064234,2.151381158215608,0.007814625588117142,10.403085777419651,0.07990466651804547,17.319083214192613,0.004518363655582772
1,5,2.0,0.9858671747694076,0.07680393111384916,1.5524223916267286,0.005638982055246035,8.99738272463934,0.09500931178513858,14.701790501930782,0.005642919215090059
1,6,2.0,0.7864831830645449,0.06127093158205489,1.1196519626508787,0.00406699707474163,14.334863767961592,0.09917295424902378,23.047843938111555,0.005201580535818324
1,7,2.0,0.43702506608249436,0.03404641510483004,0.6978253131588752,0.0025347640177206987,11.554312464973583,0.12200962313644292,18.466636366580897,0.005431970115657037
1,8,2.0,0.11883910015999856,0.00925815393382502,0.1732989507019378,0.0006294869736948268,12.739414129411477,0.1295660376819004,20.451862695210686,0.005801668667014616
1,9,2.0,0.07721837768525965,0.00601569370828179,0.1225414087756243,0.00044511648945376957,12.525565211042135,0.1308603039402253,20.111281832330512,0.005805847445567204
1,10,2.0,0.012150701517065595,0.0009465997714346531,0.01724150330296743,6.262762522319743e-05,12.570317078573705,0.13091995398213943,20.047771894899746,0.005813576854968776
1,11,2.0,0.008148010497281016,0.0006347703351564213,0.012535674971802501,4.553428667201793e-05,12.56584382271588,0.13095828753670338,20.0551176307385,0.005815769831734967
1,12,2.0,0.0008645948763028093,6.735621899215758e-05,0.0012189150564328665,4.427557968222623e-06,12.56640473952549,0.13098297144309934,20.040988831699877,0.0058158862863479915
1,13,2.0,0.0005790830978892027,4.511343870423469e-05,0.0009286242581944123,3.373112598908931e-06,12.566367637548867,0.1309818889880823,20.042049207487853,0.005816050147492382
1,14,2.0,4.4284573493563434e-05,3.4499874009917994e-06,6.376604816339528e-05,2.3162227191953464e-07,12.566370748038523,0.13098102662020486,20.041873129738434,0.005816073410746217
1,15,2.0,2.970008765541271e-05,2.3137837882624915e-06,4.590765197213526e-05,1.667538596876896e-07,12.566370599327755,0.13098106630740816,20.04188104235781,0.005816081316562488
1,16,2.0,1.7108972056487691e-06,1.3328735806246936e-07,2.329940386360715e-06,8.463219868088687e-09,12.566370608841531,0.13098109945322786,20.041918641816597,0.00581608740020821
1,17,2.0,1.149824660843984e-06,8.957703056207556e-08,1.779652453567783e-06,6.464367110633812e-09,12.566370616416721,0.1309810983451586,20.041917100420417,0.005816087564555057
1,18,2.0,6.368089023212763e-08,4.96105645042995e-09,8.764525510755348e-08,3.183605334763748e-10,12.566370606097388,0.13098109742059222,20.0419188232898,0.005816087748056443
1,19,2.0,4.813711148169956e-08,3.75011917312784e-09,7.595130151872604e-08,2.758836954727825e-10,12.56637060821235,0.13098109741610425,20.04191877203114,0.005816087754919001
1,20,2.0,1.8882897255470177e-08,1.4710711312385878e-09,2.9039165835656844e-08,1.0548117312002531e-10,12.566370609572216,0.13098109751413392,20.04191877447196,0.0058160877642257315
